filename,label,primary_color
Image_1562.jpg,CLEOPATRA,Gray
Image_1563.jpg,APPOLLO,White
Image_1564.jpg,EASTERN DAPPLE WHITE,White
Image_1565.jpg,ADONIS,Pink
Image_1566.jpg,POPINJAY,Black
Image_1567.jpg,SCARCE SWALLOW,Gray
Image_1568.jpg,PURPLE HAIRSTREAK,Brown
Image_1569.jpg,JULIA,Orange
Image_1570.jpg,SLEEPY ORANGE,Orange
Image_1571.jpg,APPOLLO,Gray
Image_1572.jpg,AMERICAN SNOOT,Brown
Image_1573.jpg,SCARCE SWALLOW,Black
Image_1574.jpg,CLOUDED SULPHUR,Orange
Image_1575.jpg,CLOUDED SULPHUR,White
Image_1576.jpg,GOLD BANDED,Black
Image_1577.jpg,EASTERN PINE ELFIN,Black
Image_1578.jpg,APPOLLO,White
Image_1579.jpg,MALACHITE,Black
Image_1580.jpg,EASTERN PINE ELFIN,Brown
Image_1581.jpg,CABBAGE WHITE,Black
Image_1582.jpg,MOURNING CLOAK,Black
Image_1583.jpg,PIPEVINE SWALLOW,Black
Image_1584.jpg,BANDED PEACOCK,Black
Image_1585.jpg,ATALA,Black
Image_1586.jpg,CLEOPATRA,Brown
Image_1587.jpg,ORANGE TIP,Gray
Image_1588.jpg,RED POSTMAN,Brown
Image_1589.jpg,MALACHITE,Black
Image_1590.jpg,PINE WHITE,White
Image_1591.jpg,CLOUDED SULPHUR,Yellow
Image_1592.jpg,CLODIUS PARNASSIAN,Black
Image_1593.jpg,BROWN SIPROETA,Black
Image_1594.jpg,STRAITED QUEEN,Black
Image_1595.jpg,BANDED PEACOCK,Black
Image_1596.jpg,JULIA,Red
Image_1597.jpg,AN 88,Black
Image_1598.jpg,PURPLE HAIRSTREAK,Brown
Image_1599.jpg,TROPICAL LEAFWING,Red
Image_1600.jpg,RED CRACKER,Black
Image_1601.jpg,CHECQUERED SKIPPER,Black
Image_1602.jpg,CHESTNUT,Black
Image_1603.jpg,RED ADMIRAL,Black
Image_1604.jpg,MESTRA,White
Image_1605.jpg,VICEROY,Orange
Image_1606.jpg,BANDED PEACOCK,Black
Image_1607.jpg,JULIA,Orange
Image_1608.jpg,BROWN SIPROETA,Black
Image_1609.jpg,VICEROY,Black
Image_1610.jpg,ZEBRA LONG WING,Black
Image_1611.jpg,MOURNING CLOAK,Black
Image_1612.jpg,BECKERS WHITE,White
Image_1613.jpg,COMMON BANDED AWL,Orange
Image_1614.jpg,ELBOWED PIERROT,Black
Image_1615.jpg,ORANGE OAKLEAF,Brown
Image_1616.jpg,GREEN CELLED CATTLEHEART,Black
Image_1617.jpg,STRAITED QUEEN,Black
Image_1618.jpg,CRECENT,Orange
Image_1619.jpg,PURPLISH COPPER,Black
Image_1620.jpg,ELBOWED PIERROT,White
Image_1621.jpg,MILBERTS TORTOISESHELL,Black
Image_1622.jpg,RED POSTMAN,Black
Image_1623.jpg,MESTRA,Orange
Image_1624.jpg,TROPICAL LEAFWING,Black
Image_1625.jpg,PURPLE HAIRSTREAK,Gray
Image_1626.jpg,RED SPOTTED PURPLE,Black
Image_1627.jpg,LARGE MARBLE,Black
Image_1628.jpg,STRAITED QUEEN,Brown
Image_1629.jpg,COPPER TAIL,Brown
Image_1630.jpg,EASTERN COMA,Brown
Image_1631.jpg,JULIA,Orange
Image_1632.jpg,ATALA,Black
Image_1633.jpg,IPHICLUS SISTER,White
Image_1634.jpg,ATALA,Black
Image_1635.jpg,COMMON WOOD-NYMPH,Brown
Image_1636.jpg,BLACK HAIRSTREAK,Orange
Image_1637.jpg,COMMON WOOD-NYMPH,Black
Image_1638.jpg,CLEOPATRA,Yellow
Image_1639.jpg,MANGROVE SKIPPER,Black
Image_1640.jpg,JULIA,Orange
Image_1641.jpg,COMMON BANDED AWL,Brown
Image_1642.jpg,MALACHITE,Black
Image_1643.jpg,AFRICAN GIANT SWALLOWTAIL,Brown
Image_1644.jpg,ELBOWED PIERROT,Black
Image_1645.jpg,MILBERTS TORTOISESHELL,Orange
Image_1646.jpg,AFRICAN GIANT SWALLOWTAIL,Black
Image_1647.jpg,TWO BARRED FLASHER,Black
Image_1648.jpg,PURPLE HAIRSTREAK,White
Image_1649.jpg,GREEN CELLED CATTLEHEART,Black
Image_1650.jpg,COPPER TAIL,Brown
Image_1651.jpg,LARGE MARBLE,White
Image_1652.jpg,CRECENT,Orange
Image_1653.jpg,BLUE MORPHO,Black
Image_1654.jpg,METALMARK,Black
Image_1655.jpg,CRIMSON PATCH,Black
Image_1656.jpg,COMMON BANDED AWL,Black
Image_1657.jpg,TROPICAL LEAFWING,Brown
Image_1658.jpg,PIPEVINE SWALLOW,Black
Image_1659.jpg,SOUTHERN DOGFACE,Orange
Image_1660.jpg,APPOLLO,Pink
Image_1661.jpg,BANDED PEACOCK,Black
Image_1662.jpg,ORCHARD SWALLOW,Black
Image_1663.jpg,EASTERN COMA,Black
Image_1664.jpg,METALMARK,Black
Image_1665.jpg,CRECENT,Black
Image_1666.jpg,PAINTED LADY,Black
Image_1667.jpg,CLODIUS PARNASSIAN,White
Image_1668.jpg,EASTERN PINE ELFIN,Brown
Image_1669.jpg,ORCHARD SWALLOW,Brown
Image_1670.jpg,CRECENT,Orange
Image_1671.jpg,COMMON BANDED AWL,Black
Image_1672.jpg,MONARCH,Orange
Image_1673.jpg,MOURNING CLOAK,Black
Image_1674.jpg,COMMON WOOD-NYMPH,White
Image_1675.jpg,ORANGE TIP,White
Image_1676.jpg,BLACK HAIRSTREAK,Brown
Image_1677.jpg,METALMARK,Black
Image_1678.jpg,GREAT EGGFLY,Black
Image_1679.jpg,ORCHARD SWALLOW,Brown
Image_1680.jpg,GOLD BANDED,Black
Image_1681.jpg,ORANGE TIP,Gray
Image_1682.jpg,SILVER SPOT SKIPPER,Black
Image_1683.jpg,CAIRNS BIRDWING,Black
Image_1684.jpg,IPHICLUS SISTER,Black
Image_1685.jpg,CLEOPATRA,White
Image_1686.jpg,DANAID EGGFLY,Black
Image_1687.jpg,MALACHITE,Brown
Image_1688.jpg,EASTERN DAPPLE WHITE,White
Image_1689.jpg,GREAT JAY,Black
Image_1690.jpg,IPHICLUS SISTER,Black
Image_1691.jpg,IPHICLUS SISTER,Black
Image_1692.jpg,BANDED PEACOCK,Black
Image_1693.jpg,RED CRACKER,Black
Image_1694.jpg,MONARCH,Black
Image_1695.jpg,IPHICLUS SISTER,Black
Image_1696.jpg,EASTERN DAPPLE WHITE,White
Image_1697.jpg,GREAT JAY,Black
Image_1698.jpg,MOURNING CLOAK,Gray
Image_1699.jpg,AN 88,White
Image_1700.jpg,INDRA SWALLOW,Black
Image_1701.jpg,TROPICAL LEAFWING,Brown
Image_1702.jpg,BECKERS WHITE,White
Image_1703.jpg,BANDED ORANGE HELICONIAN,Black
Image_1704.jpg,MONARCH,Orange
Image_1705.jpg,BLUE SPOTTED CROW,Black
Image_1706.jpg,SLEEPY ORANGE,Orange
Image_1707.jpg,CHECQUERED SKIPPER,Black
Image_1708.jpg,MONARCH,Brown
Image_1709.jpg,MANGROVE SKIPPER,Black
Image_1710.jpg,GREAT EGGFLY,Brown
Image_1711.jpg,EASTERN COMA,Brown
Image_1712.jpg,ADONIS,Gray
Image_1713.jpg,SCARCE SWALLOW,Black
Image_1714.jpg,YELLOW SWALLOW TAIL,Black
Image_1715.jpg,SILVER SPOT SKIPPER,Black
Image_1716.jpg,CAIRNS BIRDWING,Black
Image_1717.jpg,RED SPOTTED PURPLE,Black
Image_1718.jpg,EASTERN COMA,Orange
Image_1719.jpg,CLODIUS PARNASSIAN,Black
Image_1720.jpg,BLACK HAIRSTREAK,Black
Image_1721.jpg,GREAT EGGFLY,Black
Image_1722.jpg,INDRA SWALLOW,White
Image_1723.jpg,PAPER KITE,White
Image_1724.jpg,GOLD BANDED,Black
Image_1725.jpg,INDRA SWALLOW,Black
Image_1726.jpg,ATALA,Black
Image_1727.jpg,RED SPOTTED PURPLE,Black
Image_1728.jpg,CLODIUS PARNASSIAN,White
Image_1729.jpg,POPINJAY,Black
Image_1730.jpg,MOURNING CLOAK,Black
Image_1731.jpg,PURPLE HAIRSTREAK,Brown
Image_1732.jpg,CLODIUS PARNASSIAN,White
Image_1733.jpg,METALMARK,Black
Image_1734.jpg,RED ADMIRAL,Brown
Image_1735.jpg,PINE WHITE,Gray
Image_1736.jpg,PURPLISH COPPER,Black
Image_1737.jpg,EASTERN PINE ELFIN,Black
Image_1738.jpg,GREAT JAY,Black
Image_1739.jpg,CRIMSON PATCH,Black
Image_1740.jpg,MALACHITE,Yellow
Image_1741.jpg,BANDED ORANGE HELICONIAN,Black
Image_1742.jpg,BANDED PEACOCK,Black
Image_1743.jpg,COMMON BANDED AWL,Black
Image_1744.jpg,PIPEVINE SWALLOW,Black
Image_1745.jpg,AN 88,Black
Image_1746.jpg,RED ADMIRAL,Brown
Image_1747.jpg,PEACOCK,Orange
Image_1748.jpg,CLODIUS PARNASSIAN,White
Image_1749.jpg,TWO BARRED FLASHER,Brown
Image_1750.jpg,BROWN SIPROETA,Black
Image_1751.jpg,SCARCE SWALLOW,White
Image_1752.jpg,PIPEVINE SWALLOW,Black
Image_1753.jpg,SILVER SPOT SKIPPER,White
Image_1754.jpg,LARGE MARBLE,Black
Image_1755.jpg,CRIMSON PATCH,Brown
Image_1756.jpg,LARGE MARBLE,Brown
Image_1757.jpg,SLEEPY ORANGE,Black
Image_1758.jpg,RED SPOTTED PURPLE,Black
Image_1759.jpg,LARGE MARBLE,Gray
Image_1760.jpg,RED SPOTTED PURPLE,Black
Image_1761.jpg,CABBAGE WHITE,White
Image_1762.jpg,CRECENT,Brown
Image_1763.jpg,AMERICAN SNOOT,Brown
Image_1764.jpg,SCARCE SWALLOW,White
Image_1765.jpg,ZEBRA LONG WING,Black
Image_1766.jpg,ELBOWED PIERROT,White
Image_1767.jpg,MILBERTS TORTOISESHELL,Black
Image_1768.jpg,CRECENT,Black
Image_1769.jpg,QUESTION MARK,Brown
Image_1770.jpg,RED POSTMAN,Black
Image_1771.jpg,SCARCE SWALLOW,Black
Image_1772.jpg,ADONIS,Pink
Image_1773.jpg,PAINTED LADY,Brown
Image_1774.jpg,APPOLLO,White
Image_1775.jpg,JULIA,Orange
Image_1776.jpg,SILVER SPOT SKIPPER,Black
Image_1777.jpg,AMERICAN SNOOT,Gray
Image_1778.jpg,JULIA,Orange
Image_1779.jpg,BLUE MORPHO,Brown
Image_1780.jpg,SOUTHERN DOGFACE,Brown
Image_1781.jpg,MANGROVE SKIPPER,Black
Image_1782.jpg,COMMON WOOD-NYMPH,Brown
Image_1783.jpg,MOURNING CLOAK,Black
Image_1784.jpg,COMMON WOOD-NYMPH,Gray
Image_1785.jpg,AN 88,White
Image_1786.jpg,MESTRA,Brown
Image_1787.jpg,EASTERN DAPPLE WHITE,Yellow
Image_1788.jpg,RED CRACKER,Black
Image_1789.jpg,GREAT JAY,Black
Image_1790.jpg,BROWN SIPROETA,Black
Image_1791.jpg,MALACHITE,Black
Image_1792.jpg,MILBERTS TORTOISESHELL,Black
Image_1793.jpg,COMMON BANDED AWL,Pink
Image_1794.jpg,SOUTHERN DOGFACE,Gray
Image_1795.jpg,SLEEPY ORANGE,Orange
Image_1796.jpg,EASTERN COMA,Black
Image_1797.jpg,CRECENT,Black
Image_1798.jpg,RED SPOTTED PURPLE,Black
Image_1799.jpg,MILBERTS TORTOISESHELL,Black
Image_1800.jpg,CLODIUS PARNASSIAN,White
Image_1801.jpg,COMMON WOOD-NYMPH,Brown
Image_1802.jpg,MANGROVE SKIPPER,Black
Image_1803.jpg,POPINJAY,Black
Image_1804.jpg,BLUE MORPHO,Gray
Image_1805.jpg,JULIA,Orange
Image_1806.jpg,EASTERN DAPPLE WHITE,Brown
Image_1807.jpg,ORANGE TIP,White
Image_1808.jpg,INDRA SWALLOW,Black
Image_1809.jpg,METALMARK,Black
Image_1810.jpg,GOLD BANDED,Black
Image_1811.jpg,GREAT EGGFLY,Black
Image_1812.jpg,ELBOWED PIERROT,White
Image_1813.jpg,GREY HAIRSTREAK,Gray
Image_1814.jpg,EASTERN COMA,Orange
Image_1815.jpg,SCARCE SWALLOW,Black
Image_1816.jpg,BROWN SIPROETA,Black
Image_1817.jpg,ZEBRA LONG WING,Black
Image_1818.jpg,SLEEPY ORANGE,Orange
Image_1819.jpg,PEACOCK,Black
Image_1820.jpg,MONARCH,Black
Image_1821.jpg,RED CRACKER,Black
Image_1822.jpg,BLUE MORPHO,Pink
Image_1823.jpg,ORANGE OAKLEAF,Brown
Image_1824.jpg,CAIRNS BIRDWING,Black
Image_1825.jpg,MESTRA,Gray
Image_1826.jpg,PIPEVINE SWALLOW,Black
Image_1827.jpg,VICEROY,Brown
Image_1828.jpg,MALACHITE,White
Image_1829.jpg,MILBERTS TORTOISESHELL,Black
Image_1830.jpg,YELLOW SWALLOW TAIL,Black
Image_1831.jpg,JULIA,Orange
Image_1832.jpg,COPPER TAIL,Gray
Image_1833.jpg,PEACOCK,Black
Image_1834.jpg,COMMON BANDED AWL,Black
Image_1835.jpg,SILVER SPOT SKIPPER,Brown
Image_1836.jpg,MILBERTS TORTOISESHELL,Black
Image_1837.jpg,AN 88,Brown
Image_1838.jpg,SLEEPY ORANGE,Orange
Image_1839.jpg,EASTERN DAPPLE WHITE,White
Image_1840.jpg,ATALA,Black
Image_1841.jpg,PIPEVINE SWALLOW,Black
Image_1842.jpg,PURPLE HAIRSTREAK,Pink
Image_1843.jpg,BECKERS WHITE,White
Image_1844.jpg,ORANGE TIP,White
Image_1845.jpg,MALACHITE,White
Image_1846.jpg,LARGE MARBLE,White
Image_1847.jpg,BLUE MORPHO,Brown
Image_1848.jpg,COMMON BANDED AWL,White
Image_1849.jpg,ADONIS,Pink
Image_1850.jpg,PINE WHITE,Black
Image_1851.jpg,CHECQUERED SKIPPER,Black
Image_1852.jpg,EASTERN COMA,Brown
Image_1853.jpg,MOURNING CLOAK,Black
Image_1854.jpg,ZEBRA LONG WING,Black
Image_1855.jpg,GOLD BANDED,Black
Image_1856.jpg,TWO BARRED FLASHER,Black
Image_1857.jpg,QUESTION MARK,Orange
Image_1858.jpg,ADONIS,Pink
Image_1859.jpg,COMMON BANDED AWL,Brown
Image_1860.jpg,CLEOPATRA,Brown
Image_1861.jpg,SOOTYWING,Black
Image_1862.jpg,ORCHARD SWALLOW,White
Image_1863.jpg,CABBAGE WHITE,White
Image_1864.jpg,CLODIUS PARNASSIAN,White
Image_1865.jpg,RED POSTMAN,Black
Image_1866.jpg,EASTERN PINE ELFIN,Black
Image_1867.jpg,CLOUDED SULPHUR,Brown
Image_1868.jpg,PURPLISH COPPER,Brown
Image_1869.jpg,AN 88,White
Image_1870.jpg,BECKERS WHITE,White
Image_1871.jpg,RED SPOTTED PURPLE,Black
Image_1872.jpg,GREAT JAY,Black
Image_1873.jpg,BLUE SPOTTED CROW,Black
Image_1874.jpg,YELLOW SWALLOW TAIL,White
Image_1875.jpg,PINE WHITE,Black
Image_1876.jpg,JULIA,Orange
Image_1877.jpg,DANAID EGGFLY,Brown
Image_1878.jpg,APPOLLO,Black
Image_1879.jpg,SILVER SPOT SKIPPER,Brown
Image_1880.jpg,RED SPOTTED PURPLE,Gray
Image_1881.jpg,ZEBRA LONG WING,Black
Image_1882.jpg,AMERICAN SNOOT,Gray
Image_1883.jpg,AN 88,Brown
Image_1884.jpg,IPHICLUS SISTER,Black
Image_1885.jpg,METALMARK,Gray
Image_1886.jpg,ORANGE OAKLEAF,Brown
Image_1887.jpg,MALACHITE,Brown
Image_1888.jpg,ORCHARD SWALLOW,Black
Image_1889.jpg,PINE WHITE,White
Image_1890.jpg,EASTERN COMA,Black
Image_1891.jpg,PIPEVINE SWALLOW,Gray
Image_1892.jpg,ULYSES,Black
Image_1893.jpg,TROPICAL LEAFWING,Black
Image_1894.jpg,APPOLLO,White
Image_1895.jpg,CHESTNUT,Black
Image_1896.jpg,MALACHITE,Black
Image_1897.jpg,PIPEVINE SWALLOW,Black
Image_1898.jpg,CHECQUERED SKIPPER,Black
Image_1899.jpg,PEACOCK,Brown
Image_1900.jpg,CLEOPATRA,Brown
Image_1901.jpg,PAPER KITE,Black
Image_1902.jpg,LARGE MARBLE,White
Image_1903.jpg,AFRICAN GIANT SWALLOWTAIL,Black
Image_1904.jpg,MOURNING CLOAK,Black
Image_1905.jpg,PAPER KITE,White
Image_1906.jpg,RED ADMIRAL,Black
Image_1907.jpg,ADONIS,Gray
Image_1908.jpg,CLODIUS PARNASSIAN,White
Image_1909.jpg,AMERICAN SNOOT,Gray
Image_1910.jpg,INDRA SWALLOW,Black
Image_1911.jpg,EASTERN PINE ELFIN,Black
Image_1912.jpg,RED POSTMAN,Black
Image_1913.jpg,BLUE MORPHO,Black
Image_1914.jpg,SCARCE SWALLOW,White
Image_1915.jpg,RED POSTMAN,Brown
Image_1916.jpg,CLODIUS PARNASSIAN,White
Image_1917.jpg,MANGROVE SKIPPER,Gray
Image_1918.jpg,MESTRA,White
Image_1919.jpg,SOUTHERN DOGFACE,Brown
Image_1920.jpg,BLUE MORPHO,Black
Image_1921.jpg,IPHICLUS SISTER,Black
Image_1922.jpg,AFRICAN GIANT SWALLOWTAIL,Black
Image_1923.jpg,EASTERN DAPPLE WHITE,Brown
Image_1924.jpg,GREAT EGGFLY,Brown
Image_1925.jpg,SOUTHERN DOGFACE,Orange
Image_1926.jpg,GOLD BANDED,Black
Image_1927.jpg,ADONIS,Pink
Image_1928.jpg,RED POSTMAN,Black
Image_1929.jpg,COMMON BANDED AWL,Gray
Image_1930.jpg,JULIA,Orange
Image_1931.jpg,PURPLE HAIRSTREAK,Black
Image_1932.jpg,COMMON WOOD-NYMPH,Black
Image_1933.jpg,LARGE MARBLE,White
Image_1934.jpg,SOOTYWING,Brown
Image_1935.jpg,RED CRACKER,Black
Image_1936.jpg,ORCHARD SWALLOW,Black
Image_1937.jpg,ADONIS,Gray
Image_1938.jpg,SILVER SPOT SKIPPER,Black
Image_1939.jpg,POPINJAY,Black
Image_1940.jpg,PEACOCK,Black
Image_1941.jpg,AMERICAN SNOOT,Black
Image_1942.jpg,GOLD BANDED,Black
Image_1943.jpg,MILBERTS TORTOISESHELL,Black
Image_1944.jpg,MILBERTS TORTOISESHELL,Black
Image_1945.jpg,EASTERN DAPPLE WHITE,Black
Image_1946.jpg,WOOD SATYR,Gray
Image_1947.jpg,RED POSTMAN,Black
Image_1948.jpg,CLEOPATRA,Gray
Image_1949.jpg,LARGE MARBLE,White
Image_1950.jpg,CHESTNUT,Black
Image_1951.jpg,GREY HAIRSTREAK,Gray
Image_1952.jpg,MOURNING CLOAK,Black
Image_1953.jpg,AN 88,Gray
Image_1954.jpg,MONARCH,Black
Image_1955.jpg,BROWN SIPROETA,Brown
Image_1956.jpg,RED SPOTTED PURPLE,Black
Image_1957.jpg,AN 88,Black
Image_1958.jpg,COMMON BANDED AWL,Brown
Image_1959.jpg,MILBERTS TORTOISESHELL,Black
Image_1960.jpg,ORANGE OAKLEAF,Brown
Image_1961.jpg,PINE WHITE,White
Image_1962.jpg,SOOTYWING,Black
Image_1963.jpg,COPPER TAIL,Black
Image_1964.jpg,CABBAGE WHITE,Black
Image_1965.jpg,CHESTNUT,Brown
Image_1966.jpg,COMMON BANDED AWL,Brown
Image_1967.jpg,LARGE MARBLE,Black
Image_1968.jpg,JULIA,Brown
Image_1969.jpg,SCARCE SWALLOW,White
Image_1970.jpg,CLOUDED SULPHUR,Brown
Image_1971.jpg,DANAID EGGFLY,Black
Image_1972.jpg,ATALA,Black
Image_1973.jpg,GOLD BANDED,Black
Image_1974.jpg,INDRA SWALLOW,Black
Image_1975.jpg,AN 88,White
Image_1976.jpg,GREEN CELLED CATTLEHEART,Black
Image_1977.jpg,TWO BARRED FLASHER,Black
Image_1978.jpg,CHECQUERED SKIPPER,Black
Image_1979.jpg,BANDED ORANGE HELICONIAN,Red
Image_1980.jpg,CABBAGE WHITE,Gray
Image_1981.jpg,BLUE MORPHO,Black
Image_1982.jpg,BLUE MORPHO,Black
Image_1983.jpg,MOURNING CLOAK,Black
Image_1984.jpg,BLUE MORPHO,White
Image_1985.jpg,PAPER KITE,White
Image_1986.jpg,BLUE MORPHO,Black
Image_1987.jpg,QUESTION MARK,Orange
Image_1988.jpg,TWO BARRED FLASHER,Black
Image_1989.jpg,CLODIUS PARNASSIAN,White
Image_1990.jpg,GREAT JAY,Black
Image_1991.jpg,ELBOWED PIERROT,White
Image_1992.jpg,ELBOWED PIERROT,White
Image_1993.jpg,AN 88,White
Image_1994.jpg,METALMARK,Black
Image_1995.jpg,CLOUDED SULPHUR,Yellow
Image_1996.jpg,YELLOW SWALLOW TAIL,Black
Image_1997.jpg,POPINJAY,Black
Image_1998.jpg,SCARCE SWALLOW,Black
Image_1999.jpg,CRECENT,Black
Image_2000.jpg,POPINJAY,Black
Image_2001.jpg,MESTRA,White
Image_2002.jpg,INDRA SWALLOW,Black
Image_2003.jpg,BROWN SIPROETA,Black
Image_2004.jpg,PAPER KITE,Black
Image_2005.jpg,POPINJAY,Black
Image_2006.jpg,ORANGE OAKLEAF,Gray
Image_2007.jpg,GREAT JAY,Black
Image_2008.jpg,BLACK HAIRSTREAK,Black
Image_2009.jpg,POPINJAY,Black
Image_2010.jpg,STRAITED QUEEN,Black
Image_2011.jpg,ORANGE TIP,White
Image_2012.jpg,IPHICLUS SISTER,Black
Image_2013.jpg,MILBERTS TORTOISESHELL,Black
Image_2014.jpg,ORANGE OAKLEAF,Brown
Image_2015.jpg,CLEOPATRA,Black
Image_2016.jpg,MANGROVE SKIPPER,Pink
Image_2017.jpg,CLODIUS PARNASSIAN,White
Image_2018.jpg,GOLD BANDED,Black
Image_2019.jpg,RED POSTMAN,Black
Image_2020.jpg,DANAID EGGFLY,Gray
Image_2021.jpg,PURPLE HAIRSTREAK,Black
Image_2022.jpg,SOOTYWING,Brown
Image_2023.jpg,MALACHITE,Black
Image_2024.jpg,JULIA,Orange
Image_2025.jpg,EASTERN DAPPLE WHITE,White
Image_2026.jpg,EASTERN COMA,Black
Image_2027.jpg,PINE WHITE,White
Image_2028.jpg,PINE WHITE,White
Image_2029.jpg,ORANGE TIP,White
Image_2030.jpg,SOOTYWING,Black
Image_2031.jpg,LARGE MARBLE,White
Image_2032.jpg,JULIA,Orange
Image_2033.jpg,QUESTION MARK,Brown
Image_2034.jpg,CAIRNS BIRDWING,Black
Image_2035.jpg,GREAT JAY,Gray
Image_2036.jpg,BROWN SIPROETA,Brown
Image_2037.jpg,RED CRACKER,Black
Image_2038.jpg,CLEOPATRA,Yellow
Image_2039.jpg,SOUTHERN DOGFACE,Brown
Image_2040.jpg,BANDED ORANGE HELICONIAN,Black
Image_2041.jpg,PAINTED LADY,Brown
Image_2042.jpg,PURPLE HAIRSTREAK,Black
Image_2043.jpg,APPOLLO,White
Image_2044.jpg,EASTERN PINE ELFIN,Black
Image_2045.jpg,TWO BARRED FLASHER,Black
Image_2046.jpg,GREEN CELLED CATTLEHEART,Black
Image_2047.jpg,PEACOCK,Orange
Image_2048.jpg,ZEBRA LONG WING,Brown
Image_2049.jpg,MANGROVE SKIPPER,Black
Image_2050.jpg,SOUTHERN DOGFACE,Orange
Image_2051.jpg,LARGE MARBLE,White
Image_2052.jpg,IPHICLUS SISTER,Black
Image_2053.jpg,BLACK HAIRSTREAK,Brown
Image_2054.jpg,LARGE MARBLE,White
Image_2055.jpg,CHECQUERED SKIPPER,Black
Image_2056.jpg,YELLOW SWALLOW TAIL,Black
Image_2057.jpg,ORCHARD SWALLOW,Black
Image_2058.jpg,BLUE SPOTTED CROW,Black
Image_2059.jpg,VICEROY,Black
Image_2060.jpg,CLOUDED SULPHUR,Brown
Image_2061.jpg,CABBAGE WHITE,White
Image_2062.jpg,SOUTHERN DOGFACE,Brown
Image_2063.jpg,CHESTNUT,Black
Image_2064.jpg,DANAID EGGFLY,Black
Image_2065.jpg,CRECENT,Orange
Image_2066.jpg,AFRICAN GIANT SWALLOWTAIL,Black
Image_2067.jpg,CLODIUS PARNASSIAN,White
Image_2068.jpg,TROPICAL LEAFWING,Brown
Image_2069.jpg,AFRICAN GIANT SWALLOWTAIL,Brown
Image_2070.jpg,EASTERN COMA,Orange
Image_2071.jpg,PAINTED LADY,Black
Image_2072.jpg,MONARCH,Black
Image_2073.jpg,TROPICAL LEAFWING,Black
Image_2074.jpg,PINE WHITE,Black
Image_2075.jpg,CRIMSON PATCH,Black
Image_2076.jpg,CABBAGE WHITE,White
Image_2077.jpg,METALMARK,Black
Image_2078.jpg,RED ADMIRAL,Black
Image_2079.jpg,GREY HAIRSTREAK,Gray
Image_2080.jpg,CLEOPATRA,Gray
Image_2081.jpg,AFRICAN GIANT SWALLOWTAIL,Brown
Image_2082.jpg,PAPER KITE,White
Image_2083.jpg,ULYSES,Black
Image_2084.jpg,MONARCH,Black
Image_2085.jpg,ELBOWED PIERROT,Black
Image_2086.jpg,ORANGE OAKLEAF,Pink
Image_2087.jpg,PAPER KITE,White
Image_2088.jpg,MONARCH,Black
Image_2089.jpg,CRIMSON PATCH,Black
Image_2090.jpg,COPPER TAIL,Brown
Image_2091.jpg,CAIRNS BIRDWING,Yellow
Image_2092.jpg,CLOUDED SULPHUR,Yellow
Image_2093.jpg,AMERICAN SNOOT,Black
Image_2094.jpg,COMMON BANDED AWL,Brown
Image_2095.jpg,BLUE MORPHO,Black
Image_2096.jpg,EASTERN DAPPLE WHITE,Brown
Image_2097.jpg,CABBAGE WHITE,Gray
Image_2098.jpg,CRECENT,Orange
Image_2099.jpg,CLOUDED SULPHUR,Brown
Image_2100.jpg,WOOD SATYR,White
Image_2101.jpg,ADONIS,Pink
Image_2102.jpg,AN 88,Black
Image_2103.jpg,SLEEPY ORANGE,Brown
Image_2104.jpg,AFRICAN GIANT SWALLOWTAIL,Black
Image_2105.jpg,MESTRA,Black
Image_2106.jpg,RED POSTMAN,Black
Image_2107.jpg,ULYSES,Gray
Image_2108.jpg,SOUTHERN DOGFACE,Brown
Image_2109.jpg,PIPEVINE SWALLOW,Black
Image_2110.jpg,BANDED ORANGE HELICONIAN,Black
Image_2111.jpg,MOURNING CLOAK,Brown
Image_2112.jpg,MOURNING CLOAK,Black
Image_2113.jpg,ORANGE TIP,White
Image_2114.jpg,EASTERN PINE ELFIN,Gray
Image_2115.jpg,BLACK HAIRSTREAK,Brown
Image_2116.jpg,TWO BARRED FLASHER,Brown
Image_2117.jpg,BLUE SPOTTED CROW,Brown
Image_2118.jpg,VICEROY,Black
Image_2119.jpg,TWO BARRED FLASHER,Gray
Image_2120.jpg,EASTERN DAPPLE WHITE,White
Image_2121.jpg,MANGROVE SKIPPER,Black
Image_2122.jpg,INDRA SWALLOW,Black
Image_2123.jpg,BANDED ORANGE HELICONIAN,Black
Image_2124.jpg,MONARCH,Black
Image_2125.jpg,MOURNING CLOAK,Black
Image_2126.jpg,PAINTED LADY,Brown
Image_2127.jpg,CHECQUERED SKIPPER,Black
Image_2128.jpg,PURPLE HAIRSTREAK,Brown
Image_2129.jpg,SCARCE SWALLOW,White
Image_2130.jpg,COMMON BANDED AWL,Brown
Image_2131.jpg,TWO BARRED FLASHER,Brown
Image_2132.jpg,ADONIS,Pink
Image_2133.jpg,SOUTHERN DOGFACE,Yellow
Image_2134.jpg,GREAT EGGFLY,Black
Image_2135.jpg,TWO BARRED FLASHER,Black
Image_2136.jpg,MILBERTS TORTOISESHELL,Black
Image_2137.jpg,SOUTHERN DOGFACE,Brown
Image_2138.jpg,MOURNING CLOAK,Black
Image_2139.jpg,DANAID EGGFLY,Black
Image_2140.jpg,AFRICAN GIANT SWALLOWTAIL,Brown
Image_2141.jpg,PURPLE HAIRSTREAK,Black
Image_2142.jpg,BLUE SPOTTED CROW,Black
